scope,label,run_a,run_b,contour_id_a,contour_id_b,count,min,p01,p05,p50,p95,p99,max
within_all:binary_contour_static_long_repeat_001,different_id,binary_contour_static_long_repeat_001,binary_contour_static_long_repeat_001,4,42,9,1.3071895424836601,1.3605091159270726,1.5737874097007225,3.7735849056603774,4.504549214226634,4.513813068651778,4.516129032258064
within_all:binary_contour_static_long_repeat_001,different_id,binary_contour_static_long_repeat_001,binary_contour_static_long_repeat_001,4,43,6,4.026845637583892,4.029584988357759,4.040542391453226,4.152298850574713,5.130583702012274,5.379858237001094,5.442176870748299
within_all:binary_contour_static_long_repeat_001,different_id,binary_contour_static_long_repeat_001,binary_contour_static_long_repeat_001,4,45,6,2.684563758389262,2.685470705604934,2.689098494467622,3.7671232876712324,4.188519813519814,4.19434731934732,4.195804195804196
within_all:binary_contour_static_long_repeat_001,different_id,binary_contour_static_long_repeat_001,binary_contour_static_long_repeat_001,4,50,92,0.0,0.9578947368421052,1.0869565217391304,2.197802197802198,4.700996677740864,6.748467824310521,6.8181818181818175
within_all:binary_contour_static_long_repeat_001,different_id,binary_contour_static_long_repeat_001,binary_contour_static_long_repeat_001,4,59,183,2.1739130434782608,5.208333333333334,7.067226890756302,14.606741573033707,21.41337386018237,25.016915668601072,27.0
within_all:binary_contour_static_long_repeat_001,different_id,binary_contour_static_long_repeat_001,binary_contour_static_long_repeat_001,4,60,14,3.3333333333333335,3.345205479452055,3.3926940639269407,4.375,6.618895966029723,6.928874734607218,7.006369426751593
within_all:binary_contour_static_long_repeat_001,different_id,binary_contour_static_long_repeat_001,binary_contour_static_long_repeat_001,4,66,12,1.1904761904761905,1.293566362715299,1.7059270516717326,2.3669467787114846,3.2769947443860485,3.2927615862398474,3.296703296703297
within_all:binary_contour_static_long_repeat_001,different_id,binary_contour_static_long_repeat_001,binary_contour_static_long_repeat_001,4,71,27,2.5806451612903225,2.5894159814463418,2.630065359477124,4.2682926829268295,6.144451207141408,7.8887412525467235,8.450704225352112
within_all:binary_contour_static_long_repeat_001,different_id,binary_contour_static_long_repeat_001,binary_contour_static_long_repeat_001,4,77,17,3.7735849056603774,3.7812762889075833,3.8120418218964067,4.487179487179487,10.32542746828461,10.71373414230557,10.81081081081081
within_all:binary_contour_static_long_repeat_001,different_id,binary_contour_static_long_repeat_001,binary_contour_static_long_repeat_001,4,82,20,1.1363636363636365,1.1413847780126851,1.1614693446088795,4.324450677886864,5.617977528089887,5.617977528089887,5.617977528089887
within_all:binary_contour_static_long_repeat_001,different_id,binary_contour_static_long_repeat_001,binary_contour_static_long_repeat_001,5,6,570,15.2,15.69401058474248,16.39344262295082,18.69918699186992,21.487603305785125,23.076923076923077,24.347826086956523
within_all:binary_contour_static_long_repeat_001,different_id,binary_contour_static_long_repeat_001,binary_contour_static_long_repeat_001,5,7,570,0.0,1.9707792207792214,2.579087579087579,7.272994416691154,11.494252873563218,19.36504279131007,20.43010752688172
within_all:binary_contour_static_long_repeat_001,different_id,binary_contour_static_long_repeat_001,binary_contour_static_long_repeat_001,5,9,570,4.444444444444445,12.215136331099108,54.946633825944176,61.904761904761905,66.25,68.29268292682927,71.25
within_all:binary_contour_static_long_repeat_001,different_id,binary_contour_static_long_repeat_001,binary_contour_static_long_repeat_001,5,10,570,15.463917525773196,16.666666666666664,56.32211538461539,62.33766233766234,67.6056338028169,71.42857142857143,74.64788732394366
within_all:binary_contour_static_long_repeat_001,different_id,binary_contour_static_long_repeat_001,binary_contour_static_long_repeat_001,5,12,384,4.838709677419355,5.466335227272727,7.207207207207207,13.48760477973961,19.047619047619047,21.80000000000001,23.170731707317074
within_all:binary_contour_static_long_repeat_001,different_id,binary_contour_static_long_repeat_001,binary_contour_static_long_repeat_001,5,16,14,2.366863905325444,2.432734816023941,2.696218458817928,20.281385281385283,42.80135135135135,46.16027027027027,47.0
within_all:binary_contour_static_long_repeat_001,different_id,binary_contour_static_long_repeat_001,binary_contour_static_long_repeat_001,5,18,38,10.256410256410255,10.624038461538461,11.806547619047619,14.903696800248525,18.734313725490196,19.155721192586622,19.17808219178082
within_all:binary_contour_static_long_repeat_001,different_id,binary_contour_static_long_repeat_001,binary_contour_static_long_repeat_001,5,21,31,2.5806451612903225,2.7804775869291998,3.53420464885433,38.88888888888889,52.906976744186046,57.09712722298221,57.647058823529406
